аттестациятын	sonunnar	Эдэр исписэлиистэр борокуруор бирисээгэтин ыллылар
аттестацияҕа	sonunnar	Быйыл Саха сиригэр 3000 тахса орто үөрэх кыһатын устудьуона демо эксээмэни туттарыаҕа
аттракцион	sonunnar	Култуура уонна сынньалаҥ пааркатыгар уларыйыылар
аттракционнар	kultuura	Устуоруйаҕа киирэр тэрээһиҥҥэ сырыттыбыт
аттракционнарга	sonunnar	Култуура уонна сынньалаҥ пааркатыгар уларыйыылар
аттракциону	sonunnar	Креативнай уонна технологическай урбааны сайыннарыы кистэлэҥнэрин арыйыахтара
аудитория	sonunnar	«Саханефтегазсбыт» хампаанньа оскуола выпускниктарын ниэб-гаас идэтигэр туһаайар
аудиториябыт	sonunnar	Саха тэлэбиидэнньэтигэр «Тооку» оҕо ханаала баар буолуоҕа
аудиториялаах	interiehinei	Бүгүн «Айта» киинэ премьерата
аудиториялар	sonunnar	“Туймаада” олимпиада түһүлгэтигэр сүүстэн тахса кыттааччы күөн көрсүө
аудиторияларын	sonunnar	АЛРОСА-ҕа тириэрдэр аартык оскуолаттан саҕаланар
аудиторияны	sonunnar	АГАТУ-га саҥа аудитория аһылынна
аудиторията	kultuura	«Смотри, это Россия!» куонкурус – Рунет бириэмийэтин кыайыылааҕа
аудиториятыгар	sonunnar	Бүгүн Дьокуускайга Саҥа дьыллааҕы харыйа уота умайыа
аудиториятын	sonunnar	Саха сирин уонна атын эрэгийиэннэр киинэлэрин Арассыыйа олохтоохторугар көрдөрөр туһунан этии киирдэ
аудиторияҕа	interiehinei	«Бурлак» вездеходунан хатааһылатыахтара
аудиторияҥ	kultuura	«Биһиги кыһыммыт»
аукцион	sonunnar	Сэргэх тэрээһин сүргэни көтөхтө
аукциона	sonunnar	Бултуур идэ – умсугутуулаах, дириҥ иэйиилээх
аукционнар	interiehinei	Ыйыт-хоруйдуубут: Сааскы булка бэлэмнэнии
аукционнары	interiehinei	Ыйыт-хоруйдуубут: Сааскы булка бэлэмнэнии
аукционнарыгар	interiehinei	Хотугу сир хорук тымыра
аукционтан	interiehinei	Дьылҕа ыытар бэлиэлэригэр итэҕэйэҕит дуо?
аукциону	interiehinei	Күндү таас бастыҥа – өҥнөөх алмаас
аукционугар	interiehinei	Күндү таас бастыҥа – өҥнөөх алмаас
аукционыгар	interiehinei	Күндү таас бастыҥа – өҥнөөх алмаас
аукциоҥҥа	interiehinei	Күндү таас бастыҥа – өҥнөөх алмаас
аэробика	sonunnar	НЬУРБАҔА СПОРТ КҮННЭРЭ
аэробикалыыр	sonunnar	Бороҕоҥҥо Успуорт дыбарыаһа аһылынна
аэробиканан	sonunnar	Саха сиригэр успуорка талааннаахтары хайдах булалларый?
аэробикаҕа	kultuura	Биир тыйаатыртан харыс да халбарыйбакка…
аэробот	interiehinei	Дьокуускайтан Аллараа Бэстээххэ «Хивус» суудуналар сылдьаллар
аэроботтар	sonunnar	«Хивустар» сыаналара үрдээтэ
аэроботтарга	sonunnar	Дьокуускай-Аллараа Бэстээх хайысханан «Ирбис» сыаната үрдээтэ
аэробуот	sonunnar	“Жатай-Төхтүр” хайысханан сырыы быстах кэмҥэ тохтоото
аэробуоттарга	sonunnar	“Жатай-Төхтүр” хайысханан сырыы быстах кэмҥэ тохтоото
аэровокзал	bajyannaj-epereessije	Ил Дархан байыаннай дьайыы кыттыылааҕын дьиэ кэргэнигэр ыалдьыттаата
аэровокзалбыт	sonunnar	Сангааргасаҥа аэропорт тутулунна
аэровокзалы	sonunnar	Нерюнгри аэропорда тутуллан бүтэн эрэр
аэровокзалын	sonunnar	Кирилл Бычков бырабыыталыстыба отчуотун Нерюнгри улууһугар билиһиннэрдэ
аэродром	sonunnar	Аэропуортар тупсарыллаллар
аэродрома	interiehinei	Бүгүн “Аляска-Сибиир” (АлСиб) салгын трассата аһыллыбыта 80 сыла
аэродроммутугар	sonunnar	Үлэтэ— халлаан куйаарынан көтүү…
аэродромнар	interiehinei	Бүгүн “Аляска-Сибиир” (АлСиб) салгын трассата аһыллыбыта 80 сыла
аэродромнара	syryn	Арассыыйа: сыл бэлиэ түгэннэрэ
аэродромнарга	sonunnar	Москваҕа быһа көтүү саҕаланна
аэродромнары	sonunnar	Айсен Николаев Авиация күнүнэн эҕэрдэтэ
аэродромун	sonunnar	Билгэлээһин төһө сөп түбэстэ?
аэродромуттан	sonunnar	Краснодар кыраай Ейскэй куоратыгар ыксаллаах быһыы-майгы биллэрилиннэ
аэродромҥа	sonunnar	Ил Дархан нэдиэлэтэ: Айсен Николаев ааспыт нэдиэлэҕэ үлэтин сүрүн түгэннэрэ
аэропорда	kultuura	Бүлүүйүскэй уонна аҕа суруйааччылар
аэропордка	bajyannaj-epereessije	Дьокуускай аэропордугар волонтер Марина Бахилинаны көрүстүлэр
